run_timestamp,algorithm,trace_count,trace_length,type_count,dimensions,support,rep,time_s,queries_found
2026-07-13T00:08:12.639771,D-U-C,6000,10,5,2,1.0,1,2.691522,2
2026-07-13T00:08:12.639771,D-U-C,6000,10,5,2,1.0,2,2.594525,2
2026-07-13T00:08:12.639771,D-U-C,6000,10,5,2,1.0,3,2.645347,2
2026-07-13T00:08:12.639771,D-U-C-T,6000,10,5,2,1.0,1,1.788884,2
2026-07-13T00:08:12.639771,D-U-C-T,6000,10,5,2,1.0,2,1.784374,2
2026-07-13T00:08:12.639771,D-U-C-T,6000,10,5,2,1.0,3,1.810267,2
2026-07-13T00:08:12.639771,D-U-C-M-r,6000,10,5,2,1.0,1,1.362678,2
2026-07-13T00:08:12.639771,D-U-C-M-r,6000,10,5,2,1.0,2,1.398823,2
2026-07-13T00:08:12.639771,D-U-C-M-r,6000,10,5,2,1.0,3,1.424716,2
2026-07-13T00:08:12.639771,D-U-C-M-b,6000,10,5,2,1.0,1,4.154372,2
2026-07-13T00:08:12.639771,D-U-C-M-b,6000,10,5,2,1.0,2,2.142547,2
2026-07-13T00:08:12.639771,D-U-C-M-b,6000,10,5,2,1.0,3,2.278512,2
2026-07-13T00:08:12.639771,D-U-C,8000,10,5,2,1.0,1,4.654464,2
2026-07-13T00:08:12.639771,D-U-C,8000,10,5,2,1.0,2,4.449828,2
2026-07-13T00:08:12.639771,D-U-C,8000,10,5,2,1.0,3,4.403296,2
2026-07-13T00:08:12.639771,D-U-C-T,8000,10,5,2,1.0,1,3.001031,2
2026-07-13T00:08:12.639771,D-U-C-T,8000,10,5,2,1.0,2,2.980783,2
2026-07-13T00:08:12.639771,D-U-C-T,8000,10,5,2,1.0,3,2.950934,2
2026-07-13T00:08:12.639771,D-U-C-M-r,8000,10,5,2,1.0,1,1.656916,2
2026-07-13T00:08:12.639771,D-U-C-M-r,8000,10,5,2,1.0,2,2.423794,2
2026-07-13T00:08:12.639771,D-U-C-M-r,8000,10,5,2,1.0,3,2.264456,2
2026-07-13T00:08:12.639771,D-U-C-M-b,8000,10,5,2,1.0,1,2.198065,2
2026-07-13T00:08:12.639771,D-U-C-M-b,8000,10,5,2,1.0,2,2.346844,2
2026-07-13T00:08:12.639771,D-U-C-M-b,8000,10,5,2,1.0,3,2.033198,2
2026-07-13T00:08:12.639771,D-U-C,10000,10,5,2,1.0,1,7.100908,2
2026-07-13T00:08:12.639771,D-U-C,10000,10,5,2,1.0,2,7.536992,2
2026-07-13T00:08:12.639771,D-U-C,10000,10,5,2,1.0,3,6.570136,2
2026-07-13T00:08:12.639771,D-U-C-T,10000,10,5,2,1.0,1,4.15642,2
2026-07-13T00:08:12.639771,D-U-C-T,10000,10,5,2,1.0,2,4.082639,2
2026-07-13T00:08:12.639771,D-U-C-T,10000,10,5,2,1.0,3,4.081029,2
2026-07-13T00:08:12.639771,D-U-C-M-r,10000,10,5,2,1.0,1,1.782361,2
2026-07-13T00:08:12.639771,D-U-C-M-r,10000,10,5,2,1.0,2,1.696221,2
2026-07-13T00:08:12.639771,D-U-C-M-r,10000,10,5,2,1.0,3,2.447065,2
2026-07-13T00:08:12.639771,D-U-C-M-b,10000,10,5,2,1.0,1,2.770832,2
2026-07-13T00:08:12.639771,D-U-C-M-b,10000,10,5,2,1.0,2,2.22907,2
2026-07-13T00:08:12.639771,D-U-C-M-b,10000,10,5,2,1.0,3,2.434932,2
2026-07-13T00:08:12.639771,D-U-C,12000,10,5,2,1.0,1,9.415489,2
2026-07-13T00:08:12.639771,D-U-C,12000,10,5,2,1.0,2,9.363517,2
2026-07-13T00:08:12.639771,D-U-C,12000,10,5,2,1.0,3,9.383505,2
2026-07-13T00:08:12.639771,D-U-C-T,12000,10,5,2,1.0,1,5.709122,2
2026-07-13T00:08:12.639771,D-U-C-T,12000,10,5,2,1.0,2,6.788968,2
2026-07-13T00:08:12.639771,D-U-C-T,12000,10,5,2,1.0,3,7.796429,2
2026-07-13T00:08:12.639771,D-U-C-M-r,12000,10,5,2,1.0,1,2.847345,2
2026-07-13T00:08:12.639771,D-U-C-M-r,12000,10,5,2,1.0,2,3.122344,2
2026-07-13T00:08:12.639771,D-U-C-M-r,12000,10,5,2,1.0,3,3.204683,2
2026-07-13T00:08:12.639771,D-U-C-M-b,12000,10,5,2,1.0,1,1.894469,2
2026-07-13T00:08:12.639771,D-U-C-M-b,12000,10,5,2,1.0,2,1.87471,2
2026-07-13T00:08:12.639771,D-U-C-M-b,12000,10,5,2,1.0,3,2.021992,2
2026-07-13T00:08:12.639771,D-U-C,14000,10,5,2,1.0,1,12.619771,2
2026-07-13T00:08:12.639771,D-U-C,14000,10,5,2,1.0,2,12.644459,2
2026-07-13T00:08:12.639771,D-U-C,14000,10,5,2,1.0,3,12.645422,2
2026-07-13T00:08:12.639771,D-U-C-T,14000,10,5,2,1.0,1,7.917463,2
2026-07-13T00:08:12.639771,D-U-C-T,14000,10,5,2,1.0,2,7.63264,2
2026-07-13T00:08:12.639771,D-U-C-T,14000,10,5,2,1.0,3,7.801555,2
2026-07-13T00:08:12.639771,D-U-C-M-r,14000,10,5,2,1.0,1,3.709945,2
2026-07-13T00:08:12.639771,D-U-C-M-r,14000,10,5,2,1.0,2,2.896568,2
2026-07-13T00:08:12.639771,D-U-C-M-r,14000,10,5,2,1.0,3,2.817281,2
2026-07-13T00:08:12.639771,D-U-C-M-b,14000,10,5,2,1.0,1,2.769356,2
2026-07-13T00:08:12.639771,D-U-C-M-b,14000,10,5,2,1.0,2,2.863396,2
2026-07-13T00:08:12.639771,D-U-C-M-b,14000,10,5,2,1.0,3,2.834862,2
2026-07-13T00:08:12.639771,D-U-C,16000,10,5,2,1.0,1,18.027048,2
2026-07-13T00:08:12.639771,D-U-C,16000,10,5,2,1.0,2,17.931413,2
2026-07-13T00:08:12.639771,D-U-C,16000,10,5,2,1.0,3,18.080704,2
2026-07-13T00:08:12.639771,D-U-C-T,16000,10,5,2,1.0,1,13.206334,2
2026-07-13T00:08:12.639771,D-U-C-T,16000,10,5,2,1.0,2,13.313142,2
2026-07-13T00:08:12.639771,D-U-C-T,16000,10,5,2,1.0,3,15.803353,2
2026-07-13T00:08:12.639771,D-U-C-M-r,16000,10,5,2,1.0,1,4.487148,2
2026-07-13T00:08:12.639771,D-U-C-M-r,16000,10,5,2,1.0,2,4.511075,2
2026-07-13T00:08:12.639771,D-U-C-M-r,16000,10,5,2,1.0,3,4.086387,2
2026-07-13T00:08:12.639771,D-U-C-M-b,16000,10,5,2,1.0,1,4.146823,2
2026-07-13T00:08:12.639771,D-U-C-M-b,16000,10,5,2,1.0,2,4.110457,2
2026-07-13T00:08:12.639771,D-U-C-M-b,16000,10,5,2,1.0,3,4.415532,2
2026-07-13T00:08:12.639771,D-U-C,18000,10,5,2,1.0,1,25.612613,2
2026-07-13T00:08:12.639771,D-U-C,18000,10,5,2,1.0,2,25.64195,2
2026-07-13T00:08:12.639771,D-U-C,18000,10,5,2,1.0,3,25.489544,2
2026-07-13T00:08:12.639771,D-U-C-T,18000,10,5,2,1.0,1,19.22213,2
2026-07-13T00:08:12.639771,D-U-C-T,18000,10,5,2,1.0,2,19.995402,2
2026-07-13T00:08:12.639771,D-U-C-T,18000,10,5,2,1.0,3,19.411049,2
2026-07-13T00:08:12.639771,D-U-C-M-r,18000,10,5,2,1.0,1,5.956969,2
2026-07-13T00:08:12.639771,D-U-C-M-r,18000,10,5,2,1.0,2,4.970432,2
2026-07-13T00:08:12.639771,D-U-C-M-r,18000,10,5,2,1.0,3,4.83379,2
2026-07-13T00:08:12.639771,D-U-C-M-b,18000,10,5,2,1.0,1,5.133394,2
2026-07-13T00:08:12.639771,D-U-C-M-b,18000,10,5,2,1.0,2,4.88462,2
2026-07-13T00:08:12.639771,D-U-C-M-b,18000,10,5,2,1.0,3,5.253176,2
2026-07-13T00:08:12.639771,D-U-C,20000,10,5,2,1.0,1,32.641291,2
2026-07-13T00:08:12.639771,D-U-C,20000,10,5,2,1.0,2,32.916375,2
2026-07-13T00:08:12.639771,D-U-C,20000,10,5,2,1.0,3,32.402468,2
2026-07-13T00:08:12.639771,D-U-C-T,20000,10,5,2,1.0,1,24.347258,2
2026-07-13T00:08:12.639771,D-U-C-T,20000,10,5,2,1.0,2,24.794092,2
2026-07-13T00:08:12.639771,D-U-C-T,20000,10,5,2,1.0,3,23.839872,2
2026-07-13T00:08:12.639771,D-U-C-M-r,20000,10,5,2,1.0,1,3.155944,2
2026-07-13T00:08:12.639771,D-U-C-M-r,20000,10,5,2,1.0,2,3.431314,2
2026-07-13T00:08:12.639771,D-U-C-M-r,20000,10,5,2,1.0,3,3.216179,2
2026-07-13T00:08:12.639771,D-U-C-M-b,20000,10,5,2,1.0,1,3.514818,2
2026-07-13T00:08:12.639771,D-U-C-M-b,20000,10,5,2,1.0,2,3.269868,2
2026-07-13T00:08:12.639771,D-U-C-M-b,20000,10,5,2,1.0,3,4.764221,2
2026-07-13T00:08:12.639771,D-U-C,22000,10,5,2,1.0,1,30.680868,2
2026-07-13T00:08:12.639771,D-U-C,22000,10,5,2,1.0,2,30.707891,2
2026-07-13T00:08:12.639771,D-U-C,22000,10,5,2,1.0,3,30.727931,2
2026-07-13T00:08:12.639771,D-U-C-T,22000,10,5,2,1.0,1,18.27736,2
2026-07-13T00:08:12.639771,D-U-C-T,22000,10,5,2,1.0,2,21.515129,2
2026-07-13T00:08:12.639771,D-U-C-T,22000,10,5,2,1.0,3,22.003887,2
2026-07-13T00:08:12.639771,D-U-C-M-r,22000,10,5,2,1.0,1,3.677135,2
2026-07-13T00:08:12.639771,D-U-C-M-r,22000,10,5,2,1.0,2,3.957389,2
2026-07-13T00:08:12.639771,D-U-C-M-r,22000,10,5,2,1.0,3,3.695215,2
2026-07-13T00:08:12.639771,D-U-C-M-b,22000,10,5,2,1.0,1,4.06525,2
2026-07-13T00:08:12.639771,D-U-C-M-b,22000,10,5,2,1.0,2,4.022806,2
2026-07-13T00:08:12.639771,D-U-C-M-b,22000,10,5,2,1.0,3,6.984365,2
2026-07-13T00:08:12.639771,D-U-C,24000,10,5,2,1.0,1,36.269762,2
2026-07-13T00:08:12.639771,D-U-C,24000,10,5,2,1.0,2,36.489012,2
2026-07-13T00:08:12.639771,D-U-C,24000,10,5,2,1.0,3,36.785517,2
2026-07-13T00:08:12.639771,D-U-C-T,24000,10,5,2,1.0,1,22.586897,2
2026-07-13T00:08:12.639771,D-U-C-T,24000,10,5,2,1.0,2,26.10481,2
2026-07-13T00:08:12.639771,D-U-C-T,24000,10,5,2,1.0,3,21.177602,2
2026-07-13T00:08:12.639771,D-U-C-M-r,24000,10,5,2,1.0,1,6.785233,2
2026-07-13T00:08:12.639771,D-U-C-M-r,24000,10,5,2,1.0,2,5.779804,2
2026-07-13T00:08:12.639771,D-U-C-M-r,24000,10,5,2,1.0,3,5.562805,2
2026-07-13T00:08:12.639771,D-U-C-M-b,24000,10,5,2,1.0,1,4.979597,2
2026-07-13T00:08:12.639771,D-U-C-M-b,24000,10,5,2,1.0,2,4.151085,2
2026-07-13T00:08:12.639771,D-U-C-M-b,24000,10,5,2,1.0,3,4.569806,2
2026-07-13T00:08:12.639771,D-U-C,26000,10,5,2,1.0,1,42.624908,2
2026-07-13T00:08:12.639771,D-U-C,26000,10,5,2,1.0,2,42.763235,2
2026-07-13T00:08:12.639771,D-U-C,26000,10,5,2,1.0,3,42.633148,2
2026-07-13T00:08:12.639771,D-U-C-T,26000,10,5,2,1.0,1,24.933726,2
2026-07-13T00:08:12.639771,D-U-C-T,26000,10,5,2,1.0,2,29.962976,2
2026-07-13T00:08:12.639771,D-U-C-T,26000,10,5,2,1.0,3,27.409925,2
2026-07-13T00:08:12.639771,D-U-C-M-r,26000,10,5,2,1.0,1,7.518973,2
2026-07-13T00:08:12.639771,D-U-C-M-r,26000,10,5,2,1.0,2,5.782674,2
2026-07-13T00:08:12.639771,D-U-C-M-r,26000,10,5,2,1.0,3,4.927012,2
2026-07-13T00:08:12.639771,D-U-C-M-b,26000,10,5,2,1.0,1,4.612224,2
2026-07-13T00:08:12.639771,D-U-C-M-b,26000,10,5,2,1.0,2,5.62334,2
2026-07-13T00:08:12.639771,D-U-C-M-b,26000,10,5,2,1.0,3,7.196651,2
2026-07-13T00:08:12.639771,D-U-C,28000,10,5,2,1.0,1,51.083821,2
2026-07-13T00:08:12.639771,D-U-C,28000,10,5,2,1.0,2,51.139264,2
2026-07-13T00:08:12.639771,D-U-C,28000,10,5,2,1.0,3,51.597438,2
2026-07-13T00:08:12.639771,D-U-C-T,28000,10,5,2,1.0,1,32.865404,2
2026-07-13T00:08:12.639771,D-U-C-T,28000,10,5,2,1.0,2,32.38478,2
2026-07-13T00:08:12.639771,D-U-C-T,28000,10,5,2,1.0,3,32.746394,2
2026-07-13T00:08:12.639771,D-U-C-M-r,28000,10,5,2,1.0,1,7.531574,2
2026-07-13T00:08:12.639771,D-U-C-M-r,28000,10,5,2,1.0,2,7.421971,2
2026-07-13T00:08:12.639771,D-U-C-M-r,28000,10,5,2,1.0,3,7.691814,2
2026-07-13T00:08:12.639771,D-U-C-M-b,28000,10,5,2,1.0,1,8.46596,2
2026-07-13T00:08:12.639771,D-U-C-M-b,28000,10,5,2,1.0,2,8.213969,2
2026-07-13T00:08:12.639771,D-U-C-M-b,28000,10,5,2,1.0,3,9.149908,2
2026-07-13T00:08:12.639771,D-U-C,30000,10,5,2,1.0,1,63.315534,2
2026-07-13T00:08:12.639771,D-U-C,30000,10,5,2,1.0,2,63.131867,2
2026-07-13T00:08:12.639771,D-U-C,30000,10,5,2,1.0,3,64.409844,2
2026-07-13T00:08:12.639771,D-U-C-T,30000,10,5,2,1.0,1,47.284969,2
2026-07-13T00:08:12.639771,D-U-C-T,30000,10,5,2,1.0,2,50.994978,2
2026-07-13T00:08:12.639771,D-U-C-T,30000,10,5,2,1.0,3,50.824356,2
2026-07-13T00:08:12.639771,D-U-C-M-r,30000,10,5,2,1.0,1,11.811557,2
2026-07-13T00:08:12.639771,D-U-C-M-r,30000,10,5,2,1.0,2,12.74523,2
2026-07-13T00:08:12.639771,D-U-C-M-r,30000,10,5,2,1.0,3,11.829112,2
2026-07-13T00:08:12.639771,D-U-C-M-b,30000,10,5,2,1.0,1,12.603162,2
2026-07-13T00:08:12.639771,D-U-C-M-b,30000,10,5,2,1.0,2,11.805302,2
2026-07-13T00:08:12.639771,D-U-C-M-b,30000,10,5,2,1.0,3,12.609455,2
2026-07-13T00:08:12.639771,D-U-C,32000,10,5,2,1.0,1,83.495664,2
2026-07-13T00:08:12.639771,D-U-C,32000,10,5,2,1.0,2,66.6508,2
2026-07-13T00:08:12.639771,D-U-C,32000,10,5,2,1.0,3,65.008315,2
2026-07-13T00:08:12.639771,D-U-C-T,32000,10,5,2,1.0,1,41.792642,2
2026-07-13T00:08:12.639771,D-U-C-T,32000,10,5,2,1.0,2,46.147222,2
2026-07-13T00:08:12.639771,D-U-C-T,32000,10,5,2,1.0,3,44.37171,2
2026-07-13T00:08:12.639771,D-U-C-M-r,32000,10,5,2,1.0,1,9.322273,2
2026-07-13T00:08:12.639771,D-U-C-M-r,32000,10,5,2,1.0,2,9.804212,2
2026-07-13T00:08:12.639771,D-U-C-M-r,32000,10,5,2,1.0,3,9.961922,2
2026-07-13T00:08:12.639771,D-U-C-M-b,32000,10,5,2,1.0,1,10.43905,2
2026-07-13T00:08:12.639771,D-U-C-M-b,32000,10,5,2,1.0,2,9.926168,2
2026-07-13T00:08:12.639771,D-U-C-M-b,32000,10,5,2,1.0,3,10.480147,2
2026-07-13T00:08:12.639771,D-U-C,34000,10,5,2,1.0,1,74.282746,2
2026-07-13T00:08:12.639771,D-U-C,34000,10,5,2,1.0,2,73.02997,2
2026-07-13T00:08:12.639771,D-U-C,34000,10,5,2,1.0,3,73.15563,2
2026-07-13T00:08:12.639771,D-U-C-T,34000,10,5,2,1.0,1,50.743411,2
2026-07-13T00:08:12.639771,D-U-C-T,34000,10,5,2,1.0,2,55.07186,2
2026-07-13T00:08:12.639771,D-U-C-T,34000,10,5,2,1.0,3,52.457938,2
2026-07-13T00:08:12.639771,D-U-C-M-r,34000,10,5,2,1.0,1,10.96019,2
2026-07-13T00:08:12.639771,D-U-C-M-r,34000,10,5,2,1.0,2,11.456277,2
2026-07-13T00:08:12.639771,D-U-C-M-r,34000,10,5,2,1.0,3,10.942361,2
2026-07-13T00:08:12.639771,D-U-C-M-b,34000,10,5,2,1.0,1,11.750046,2
2026-07-13T00:08:12.639771,D-U-C-M-b,34000,10,5,2,1.0,2,11.314682,2
2026-07-13T00:08:12.639771,D-U-C-M-b,34000,10,5,2,1.0,3,11.887817,2
2026-07-13T00:08:12.639771,D-U-C,36000,10,5,2,1.0,1,85.22929,2
2026-07-13T00:08:12.639771,D-U-C,36000,10,5,2,1.0,2,85.762158,2
2026-07-13T00:08:12.639771,D-U-C,36000,10,5,2,1.0,3,93.687101,2
2026-07-13T00:08:12.639771,D-U-C-T,36000,10,5,2,1.0,1,62.28327,2
2026-07-13T00:08:12.639771,D-U-C-T,36000,10,5,2,1.0,2,62.650629,2
2026-07-13T00:08:12.639771,D-U-C-T,36000,10,5,2,1.0,3,60.222663,2
2026-07-13T00:08:12.639771,D-U-C-M-r,36000,10,5,2,1.0,1,13.492542,2
2026-07-13T00:08:12.639771,D-U-C-M-r,36000,10,5,2,1.0,2,12.918044,2
2026-07-13T00:08:12.639771,D-U-C-M-r,36000,10,5,2,1.0,3,14.61498,2
2026-07-13T00:08:12.639771,D-U-C-M-b,36000,10,5,2,1.0,1,13.055103,2
2026-07-13T00:08:12.639771,D-U-C-M-b,36000,10,5,2,1.0,2,13.256418,2
2026-07-13T00:08:12.639771,D-U-C-M-b,36000,10,5,2,1.0,3,13.787194,2
2026-07-13T00:08:12.639771,D-U-C,38000,10,5,2,1.0,1,95.473376,2
2026-07-13T00:08:12.639771,D-U-C,38000,10,5,2,1.0,2,99.638656,2
2026-07-13T00:08:12.639771,D-U-C,38000,10,5,2,1.0,3,102.68509,2
2026-07-13T00:08:12.639771,D-U-C-T,38000,10,5,2,1.0,1,70.321865,2
2026-07-13T00:08:12.639771,D-U-C-T,38000,10,5,2,1.0,2,69.823258,2
2026-07-13T00:08:12.639771,D-U-C-T,38000,10,5,2,1.0,3,68.432715,2
2026-07-13T00:08:12.639771,D-U-C-M-r,38000,10,5,2,1.0,1,13.90242,2
2026-07-13T00:08:12.639771,D-U-C-M-r,38000,10,5,2,1.0,2,14.885968,2
2026-07-13T00:08:12.639771,D-U-C-M-r,38000,10,5,2,1.0,3,15.885499,2
2026-07-13T00:08:12.639771,D-U-C-M-b,38000,10,5,2,1.0,1,18.667495,2
2026-07-13T00:08:12.639771,D-U-C-M-b,38000,10,5,2,1.0,2,19.457278,2
2026-07-13T00:08:12.639771,D-U-C-M-b,38000,10,5,2,1.0,3,16.692755,2
2026-07-13T00:08:12.639771,D-U-C,40000,10,5,2,1.0,1,115.707416,2
2026-07-13T00:08:12.639771,D-U-C,40000,10,5,2,1.0,2,114.804794,2
2026-07-13T00:08:12.639771,D-U-C,40000,10,5,2,1.0,3,115.506264,2
2026-07-13T00:08:12.639771,D-U-C-T,40000,10,5,2,1.0,1,75.002441,2
2026-07-13T00:08:12.639771,D-U-C-T,40000,10,5,2,1.0,2,74.632384,2
2026-07-13T00:08:12.639771,D-U-C-T,40000,10,5,2,1.0,3,77.77697,2
2026-07-13T00:08:12.639771,D-U-C-M-r,40000,10,5,2,1.0,1,17.692874,2
2026-07-13T00:08:12.639771,D-U-C-M-r,40000,10,5,2,1.0,2,17.162098,2
2026-07-13T00:08:12.639771,D-U-C-M-r,40000,10,5,2,1.0,3,16.371716,2
2026-07-13T00:08:12.639771,D-U-C-M-b,40000,10,5,2,1.0,1,16.342666,2
2026-07-13T00:08:12.639771,D-U-C-M-b,40000,10,5,2,1.0,2,17.139704,2
2026-07-13T00:08:12.639771,D-U-C-M-b,40000,10,5,2,1.0,3,17.574298,2
2026-07-13T00:08:12.639771,D-U-C,42000,10,5,2,1.0,1,119.856938,2
2026-07-13T00:08:12.639771,D-U-C,42000,10,5,2,1.0,2,117.434509,2
2026-07-13T00:08:12.639771,D-U-C,42000,10,5,2,1.0,3,116.811657,2
2026-07-13T00:08:12.639771,D-U-C-T,42000,10,5,2,1.0,1,80.269244,2
2026-07-13T00:08:12.639771,D-U-C-T,42000,10,5,2,1.0,2,79.74704,2
2026-07-13T00:08:12.639771,D-U-C-T,42000,10,5,2,1.0,3,79.8056,2
2026-07-13T00:08:12.639771,D-U-C-M-r,42000,10,5,2,1.0,1,16.178966,2
2026-07-13T00:08:12.639771,D-U-C-M-r,42000,10,5,2,1.0,2,15.910841,2
2026-07-13T00:08:12.639771,D-U-C-M-r,42000,10,5,2,1.0,3,16.7195,2
2026-07-13T00:08:12.639771,D-U-C-M-b,42000,10,5,2,1.0,1,16.352557,2
2026-07-13T00:08:12.639771,D-U-C-M-b,42000,10,5,2,1.0,2,17.821637,2
2026-07-13T00:08:12.639771,D-U-C-M-b,42000,10,5,2,1.0,3,16.629852,2
2026-07-13T00:08:12.639771,D-U-C,44000,10,5,2,1.0,1,137.29622,2
2026-07-13T00:08:12.639771,D-U-C,44000,10,5,2,1.0,2,132.441599,2
2026-07-13T00:08:12.639771,D-U-C,44000,10,5,2,1.0,3,136.229396,2
2026-07-13T00:08:12.639771,D-U-C-T,44000,10,5,2,1.0,1,95.451068,2
2026-07-13T00:08:12.639771,D-U-C-T,44000,10,5,2,1.0,2,94.612417,2
2026-07-13T00:08:12.639771,D-U-C-T,44000,10,5,2,1.0,3,97.495118,2
2026-07-13T00:08:12.639771,D-U-C-M-r,44000,10,5,2,1.0,1,20.436847,2
2026-07-13T00:08:12.639771,D-U-C-M-r,44000,10,5,2,1.0,2,20.59613,2
2026-07-13T00:08:12.639771,D-U-C-M-r,44000,10,5,2,1.0,3,20.541873,2
2026-07-13T00:08:12.639771,D-U-C-M-b,44000,10,5,2,1.0,1,19.970184,2
2026-07-13T00:08:12.639771,D-U-C-M-b,44000,10,5,2,1.0,2,20.889567,2
2026-07-13T00:08:12.639771,D-U-C-M-b,44000,10,5,2,1.0,3,20.058955,2
2026-07-13T00:08:12.639771,D-U-C,46000,10,5,2,1.0,1,144.795011,2
2026-07-13T00:08:12.639771,D-U-C,46000,10,5,2,1.0,2,144.193229,2
2026-07-13T00:08:12.639771,D-U-C,46000,10,5,2,1.0,3,142.979949,2
2026-07-13T00:08:12.639771,D-U-C-T,46000,10,5,2,1.0,1,98.863132,2
2026-07-13T00:08:12.639771,D-U-C-T,46000,10,5,2,1.0,2,96.930551,2
2026-07-13T00:08:12.639771,D-U-C-T,46000,10,5,2,1.0,3,96.916535,2
2026-07-13T00:08:12.639771,D-U-C-M-r,46000,10,5,2,1.0,1,19.533437,2
2026-07-13T00:08:12.639771,D-U-C-M-r,46000,10,5,2,1.0,2,18.852747,2
2026-07-13T00:08:12.639771,D-U-C-M-r,46000,10,5,2,1.0,3,19.314559,2
2026-07-13T00:08:12.639771,D-U-C-M-b,46000,10,5,2,1.0,1,20.405987,2
2026-07-13T00:08:12.639771,D-U-C-M-b,46000,10,5,2,1.0,2,20.028472,2
2026-07-13T00:08:12.639771,D-U-C-M-b,46000,10,5,2,1.0,3,20.273062,2
2026-07-13T00:08:12.639771,D-U-C,48000,10,5,2,1.0,1,217.744969,2
2026-07-13T00:08:12.639771,D-U-C,48000,10,5,2,1.0,2,210.587739,2
2026-07-13T00:08:12.639771,D-U-C,48000,10,5,2,1.0,3,213.467362,2
2026-07-13T00:08:12.639771,D-U-C-T,48000,10,5,2,1.0,1,154.656805,2
2026-07-13T00:08:12.639771,D-U-C-T,48000,10,5,2,1.0,2,166.771403,2
2026-07-13T00:08:12.639771,D-U-C-T,48000,10,5,2,1.0,3,158.586266,2
2026-07-13T00:08:12.639771,D-U-C-M-r,48000,10,5,2,1.0,1,32.772966,2
2026-07-13T00:08:12.639771,D-U-C-M-r,48000,10,5,2,1.0,2,30.118713,2
2026-07-13T00:08:12.639771,D-U-C-M-r,48000,10,5,2,1.0,3,32.576482,2
2026-07-13T00:08:12.639771,D-U-C-M-b,48000,10,5,2,1.0,1,31.626602,2
2026-07-13T00:08:12.639771,D-U-C-M-b,48000,10,5,2,1.0,2,31.68961,2
2026-07-13T00:08:12.639771,D-U-C-M-b,48000,10,5,2,1.0,3,30.064735,2
2026-07-13T00:08:12.639771,D-U-C,50000,10,5,2,1.0,1,272.756573,2
2026-07-13T00:08:12.639771,D-U-C,50000,10,5,2,1.0,2,285.261871,2
2026-07-13T00:08:12.639771,D-U-C,50000,10,5,2,1.0,3,242.172587,2
2026-07-13T00:08:12.639771,D-U-C-T,50000,10,5,2,1.0,1,115.506224,2
2026-07-13T00:08:12.639771,D-U-C-T,50000,10,5,2,1.0,2,125.077781,2
2026-07-13T00:08:12.639771,D-U-C-T,50000,10,5,2,1.0,3,152.788459,2
2026-07-13T00:08:12.639771,D-U-C-M-r,50000,10,5,2,1.0,1,24.183635,2
2026-07-13T00:08:12.639771,D-U-C-M-r,50000,10,5,2,1.0,2,24.586862,2
2026-07-13T00:08:12.639771,D-U-C-M-r,50000,10,5,2,1.0,3,24.587906,2
2026-07-13T00:08:12.639771,D-U-C-M-b,50000,10,5,2,1.0,1,23.664736,2
2026-07-13T00:08:12.639771,D-U-C-M-b,50000,10,5,2,1.0,2,23.538804,2
